unit_id,t_id,func_state,p_F0,p_F1,p_F2,p_F3,p_F4,p_F5,p_F6,p_F7,p_F8,p_F9,p_F10,poi_density,poi_entropy,food_density,retail_density,office_density,residential_service_density,public_service_density,entertainment_density,transport_service_density,dianping_heat,meituan_heat,avg_rating,housing_price,aoi_dominant_function,service_accessibility
plot_10110,WE_MD,F10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.007421287055505118,1.0768186672118103,9.739682122162586e-05,9.570207482600601e-05,0.0004353438718047167,5.214455201753579e-05,5.122959655145283e-05,0.004208929655688954,0.0002761529718687632,0.0,0.0,3.5,69257.0,UNKNOWN,0.8958375660231903
plot_10110,WE_EVE,F9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.007632328428405817,1.0768186672118103,7.51532169638822e-05,8.631620226198893e-05,0.00031923053196093634,5.0947706970183105e-05,2.462055565335524e-05,0.0049455453054092395,0.0002648820911840291,0.0,0.0,3.5,69257.0,UNKNOWN,0.8958375660231903
plot_10110,WE_NT,F9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.011034460289045277,1.0768186672118103,0.0001358106819593373,9.38095021557138e-05,0.0001135220891131167,0.00013343715323392092,1.6590192200710234e-05,0.007654867916636739,0.00031687705900371616,0.0,0.0,3.5,69257.0,UNKNOWN,0.8958375660231903
plot_11840,WD_AM,F4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04217820306836452,2.980635583611676,0.0018097545013728519,0.006577646287626412,0.0021736252264682385,0.014252799057713903,0.001974831631492054,0.0001249456214883371,0.005341953756541045,0.0,21.535385949499883,10.52,76750.0,UNKNOWN,0.9410959460724021
plot_11840,WD_PM,F4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04092278257526132,2.980635583611676,0.003903833937612992,0.010434592996194645,0.0017621503992697476,0.01105670087446785,0.001846787491064531,0.00020025095969100867,0.0026271633211340305,0.0,40.07806194995179,10.52,76750.0,UNKNOWN,0.9410959460724021
plot_11840,WD_EVE,F4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036310464640308314,2.980635583611676,0.0030618603049388945,0.009708945595707646,0.001220509131306844,0.010866649363707242,0.0008926799204478132,0.00024641417084578297,0.00256122289415742,0.0,39.47237671145093,10.52,76750.0,UNKNOWN,0.9410959460724021
plot_11840,WD_NT,F4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05925694852512443,2.980635583611676,0.005448751042146913,0.010219469784218133,0.0004686818460222324,0.028468799373476555,0.0006277748958391807,0.0003726852757378148,0.0030724516790179837,0.0,64.91907932322367,10.52,76750.0,UNKNOWN,0.9410959460724021
plot_11840,WE_AM,F4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041743501790271545,2.980635583611676,0.0018862042624992028,0.006697072357075703,0.0016889125048824187,0.014386384956103103,0.0019188874192128422,0.00013163527190379636,0.005111758032932796,0.0,22.076428950414797,10.52,76750.0,UNKNOWN,0.9410959460724021
plot_11840,WE_MD,F4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041620002281354145,2.980635583611676,0.004021448954730454,0.010878175539863444,0.0016357036023343162,0.01119028677285705,0.0018369149830152584,0.00021205622513005443,0.002641114577110288,0.0,41.43066945223907,10.52,76750.0,UNKNOWN,0.9410959460724021
plot_11840,WE_EVE,F5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03650235946715281,2.980635583611676,0.003103025560930006,0.009811310798092754,0.0011994346651509388,0.010933442312901843,0.0008828074123985405,0.00024916873278156034,0.0025333203822049052,0.0,39.81052858702274,10.52,76750.0,UNKNOWN,0.9410959460724021
plot_11840,WE_NT,F4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060073033820448776,2.980635583611676,0.0056075313152554864,0.010663052327886932,0.00042653291371042197,0.028635781746463054,0.0005948665356749383,0.0003856710677207651,0.0030305979110892113,0.0,66.67746907619714,10.52,76750.0,UNKNOWN,0.9410959460724021
plot_6756,WD_AM,F9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0484623906557297,2.758229276485012,0.003939689858691933,0.0028985843010993113,0.0013584135314392654,0.012217336497497483,0.00575949212865407,0.0005726243357342277,0.006120528044369708,0.0,0.0,3.5,74158.0,UNKNOWN,0.9372513228617668
plot_6756,WD_PM,F9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.04727844735254562,2.758229276485012,0.008498332211559276,0.004598232578122552,0.0011012611179014153,0.009477677653950963,0.005386058157295503,0.0009177478282735108,0.0030100647659952735,0.0,0.0,3.5,74158.0,UNKNOWN,0.9372513228617668
plot_6756,WD_EVE,F9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03987303181630592,2.758229276485012,0.006665423394691663,0.004278460113746978,0.000762760801182957,0.009314767670486106,0.002603453830310702,0.0011293132901759031,0.002934513712773618,0.0,0.0,3.5,74158.0,UNKNOWN,0.9372513228617668
plot_6756,WD_NT,F9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06474638296271311,2.758229276485012,0.011861492377556857,0.004503433810026709,0.00029290410960632903,0.0244031295338627,0.0018308723201990792,0.001708012300992989,0.003520252612328258,0.0,0.0,3.5,74158.0,UNKNOWN,0.9372513228617668
plot_6756,WE_AM,F9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.048096783171618494,2.758229276485012,0.0041061148342233815,0.002951212021549848,0.0010554908786079024,0.012331844803222742,0.005596333788911237,0.0006032829260859043,0.005856781960773778,0.0,0.0,3.5,74158.0,UNKNOWN,0.9372513228617668
plot_6756,WE_MD,F9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.04798434449566458,2.758229276485012,0.00875437063545381,0.004793706968367403,0.0010222378171627986,0.00959218595967622,0.005357265509105592,0.0009718512230117635,0.0030260493771223,0.0,0.0,3.5,74158.0,UNKNOWN,0.9372513228617668
plot_6756,WE_EVE,F9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.04006290191918124,2.758229276485012,0.00675503684305475,0.004323569588418867,0.0007495902510598543,0.009372021823348734,0.002574661182120791,0.0011419374156148288,0.0029025444905195663,0.0,0.0,3.5,74158.0,UNKNOWN,0.9372513228617668
plot_6756,WE_NT,F9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.065556693202414,2.758229276485012,0.012207144249814478,0.0046989082002715605,0.00026656300936012356,0.02454626491601927,0.0017348968262327065,0.0017675260352050671,0.00347229877894718,0.0,0.0,3.5,74158.0,UNKNOWN,0.9372513228617668
plot_6700,WD_AM,F9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.011194568003819969,2.6228376666729654,0.000586424151557666,0.001400431804762643,0.0007603574080047764,0.0033996618217283173,0.0006180996690593265,8.856482849537173e-05,0.0006568454777239728,0.0,0.0,3.5,88551.0,UNKNOWN,0.8750771810783656
plot_6700,WD_PM,F9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.011158828656415704,2.6228376666729654,0.0012649795886403882,0.002221605611282829,0.0006164191019628404,0.0026373096038882623,0.000578023320493124,0.00014194328452496634,0.00032303543335922584,0.0,0.0,3.5,88551.0,UNKNOWN,0.8750771810783656
plot_6700,WD_EVE,F9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00972548640478842,2.6228376666729654,0.0009921504989487866,0.002067109663302622,0.00042694717940613383,0.002591977394918057,0.00027939858497598674,0.00017466501442648072,0.00031492741272993096,0.0,0.0,3.5,88551.0,UNKNOWN,0.8750771810783656
plot_6700,WD_NT,F6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.015661964486638834,2.6228376666729654,0.0017655871028451993,0.002175804214427341,0.0001639499345521447,0.006790546190158324,0.00019648634808871402,0.00026416938133002823,0.0003777879934691051,0.0,0.0,3.5,88551.0,UNKNOWN,0.8750771810783656
plot_6700,WE_AM,F9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.011066000233503537,2.6228376666729654,0.0006111965647613893,0.001425858539290646,0.0005907997013108897,0.003431525519296498,0.0006005897717373762,9.330663324756503e-05,0.0006285406613712793,0.0,0.0,3.5,88551.0,UNKNOWN,0.8750771810783656
plot_6700,WE_MD,F9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.011327962269743383,2.6228376666729654,0.0013030909935691933,0.0023160477681011247,0.0005721866567383482,0.0026691733014564427,0.0005749333386127799,0.00015031117526413099,0.0003247508767745406,0.0,0.0,3.5,88551.0,UNKNOWN,0.8750771810783656
plot_6700,WE_EVE,F9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.009778596303090404,2.6228376666729654,0.0010054894906738683,0.0020889040071837674,0.00041957510520205176,0.0026079092437021477,0.0002763086030956426,0.00017661752226561913,0.00031149652589930146,0.0,0.0,3.5,88551.0,UNKNOWN,0.8750771810783656
plot_6700,WE_NT,F6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01588264151957941,2.6228376666729654,0.0018170374994990856,0.0022702463712456376,0.0001492057861439806,0.006830375812118549,0.0001861864084875667,0.00027337406114310935,0.00037264166322316085,0.0,0.0,3.5,88551.0,UNKNOWN,0.8750771810783656
plot_19483,WD_AM,F3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011479632510092359,0.6365141682928128,4.3831051347277085e-05,5.786764470665324e-05,0.0007330101240095605,6.641526146257072e-05,5.507594454497676e-05,0.0,0.00789220131773559,0.0,0.0,3.5,69257.0,UNKNOWN,0.9699897212826885
plot_19483,WD_PM,F3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00717577412134263,0.6365141682928128,9.454826366833577e-05,9.17996033472056e-05,0.0005942487540922403,5.152206780700947e-05,5.150493025442312e-05,0.0,0.003881370519086277,0.0,0.0,3.5,69257.0,UNKNOWN,0.9699897212826885
plot_19483,WD_EVE,F1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006486325724124103,0.6365141682928128,7.415622182023067e-05,8.54156319207273e-05,0.0004115914458481298,5.063646486491994e-05,2.4895889356325538e-05,0.0,0.003783950146616819,0.0,0.0,3.5,69257.0,UNKNOWN,0.9699897212826885
plot_19483,WD_NT,F3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00787443456547693,0.6365141682928128,0.00013196512926239568,8.990703067691338e-05,0.00015805325310471886,0.00013265904797076303,1.7507971210611225e-05,0.0,0.004539239442148538,0.0,0.0,3.5,69257.0,UNKNOWN,0.9699897212826885
plot_19483,WE_AM,F3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010978046551689337,0.6365141682928128,4.5682613756915646e-05,5.8918310104791815e-05,0.0005695507898832574,6.703774567309703e-05,5.351572022814508e-05,0.0,0.007552110205757399,0.0,0.0,3.5,69257.0,UNKNOWN,0.9699897212826885
plot_19483,WE_MD,F3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007190806759063747,0.6365141682928128,9.739682122162586e-05,9.570207482600601e-05,0.0005516071886679872,5.214455201753579e-05,5.122959655145283e-05,0.0,0.00390198210163041,0.0,0.0,3.5,69257.0,UNKNOWN,0.9699897212826885
plot_19483,WE_EVE,F3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006449917252372865,0.6365141682928128,7.51532169638822e-05,8.631620226198893e-05,0.00040448451827742097,5.0947706970183105e-05,2.462055565335524e-05,0.0,0.0037427269815285534,0.0,0.0,3.5,69257.0,UNKNOWN,0.9699897212826885
plot_19483,WE_NT,F3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007845946901214233,0.6365141682928128,0.0001358106819593373,9.38095021557138e-05,0.0001438393979633012,0.00013343715323392092,1.6590192200710234e-05,0.0,0.004477404694516139,0.0,0.0,3.5,69257.0,UNKNOWN,0.9699897212826885
plot_6648,WD_AM,F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.016416424265342143,1.3730039128732,0.003392264906523311,0.004742062369426781,0.0,0.0,0.0,0.003513034337064274,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.9554777072985479
plot_6648,WD_PM,F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.024840008279863386,1.3730039128732,0.007317478065347235,0.007522674315981593,0.0,0.0,0.0,0.005630357343016247,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.9554777072985479
plot_6648,WD_EVE,F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02339297438568064,1.3730039128732,0.005739254276335177,0.006999528941351925,0.0,0.0,0.0,0.0069283055541186946,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.9554777072985479
plot_6648,WD_NT,F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03314371680234692,1.3730039128732,0.01021332281844632,0.00736758423608127,0.0,0.0,0.0,0.010478607853476653,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.9554777072985479
plot_6648,WE_AM,F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01683391243394922,1.3730039128732,0.00353556491853283,0.004828160928865799,0.0,0.0,0.0,0.0037011239342228134,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.9554777072985479
plot_6648,WE_MD,F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02576649735487475,1.3730039128732,0.007537939622284955,0.007842468965326515,0.0,0.0,0.0,0.005962280161531317,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.9554777072985479
plot_6648,WE_EVE,F10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.023639486703567022,1.3730039128732,0.005816415821263379,0.007073327706585368,0.0,0.0,0.0,0.00700575421177221,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.9554777072985479
plot_6648,WE_NT,F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03419866305420922,1.3730039128732,0.010510945920312242,0.007687378885426194,0.0,0.0,0.0,0.01084372295384323,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.9554777072985479
plot_12219,WD_AM,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11808883740957633,2.555264866070422,0.004642912315552781,0.006760779174222841,0.0038021045970009597,0.018959865410912956,0.027059270050288832,0.00220376134158247,0.03181458523646859,0.0,0.0,3.5,54310.0,UNKNOWN,0.9547175814019422
plot_12219,WD_PM,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1039455960556408,2.555264866070422,0.010015258231471064,0.01072510985470173,0.0030823529521493086,0.014708237983273614,0.025304801001417212,0.003531979098787608,0.015646356224630172,0.0,0.0,3.5,54310.0,UNKNOWN,0.9547175814019422
plot_12219,WD_EVE,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08410452727566498,2.555264866070422,0.00785518085879548,0.009979259193459837,0.0021349142079858025,0.014455420901480014,0.012231557693664031,0.004346194906707667,0.015253640856772912,0.0,0.0,3.5,54310.0,UNKNOWN,0.9547175814019422
plot_12219,WD_NT,F6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12100198458048464,2.555264866070422,0.01397873208701745,0.010503997245749392,0.000819818145093682,0.037870779090179274,0.008601812005851842,0.0065733348112935975,0.01829831935691292,0.0,0.0,3.5,54310.0,UNKNOWN,0.9547175814019422
plot_12219,WE_AM,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11571804752947933,2.555264866070422,0.004839043634571654,0.006883530269050019,0.0029542452491589546,0.01913756879703376,0.026292718854899002,0.0023217518145472738,0.030443629626671763,0.0,0.0,3.5,54310.0,UNKNOWN,0.9547175814019422
plot_12219,WE_MD,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10507598989132731,2.555264866070422,0.01031699872226933,0.011181042492631247,0.0028611722527122634,0.014885941369394416,0.0251695272610543,0.003740197580490203,0.015729444443405738,0.0,0.0,3.5,54310.0,UNKNOWN,0.9547175814019422
plot_12219,WE_EVE,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08420119573593933,2.555264866070422,0.007960790030574873,0.010084474417597416,0.0020980507580796283,0.014544272594540417,0.012096283953301121,0.004394779219104939,0.015087464419221782,0.0,0.0,3.5,54310.0,UNKNOWN,0.9547175814019422
plot_12219,WE_NT,F6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12188941916637991,2.555264866070422,0.014386081749595108,0.010959929883678911,0.0007460912452813337,0.03809290832283028,0.008150899537975471,0.006802375141166452,0.018049054700586223,0.0,0.0,3.5,54310.0,UNKNOWN,0.9547175814019422
plot_6649,WD_AM,F9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.04033452740879709,2.430632935200167,6.670082511165566e-05,0.0030303449607701153,0.00021848658475092416,0.009163657445305413,0.007046906971169635,0.0004835282820454711,0.0012656864733364686,0.0,0.0,3.5,61459.0,UNKNOWN,0.9654834205070603
plot_6649,WD_PM,F9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03768682930109946,2.430632935200167,0.00014388081065146857,0.004807253981289412,0.00017712631315909617,0.007108766416937299,0.006589999591620318,0.0007749531465285363,0.0006224623481125237,0.0,0.0,3.5,61459.0,UNKNOWN,0.9654834205070603
plot_6649,WD_EVE,F9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03133112692406464,2.430632935200167,0.00011284879167927207,0.00447294565165206,0.00012268208360363643,0.006986575194390706,0.0031854018611571747,0.0009536006086603236,0.0006068388683382683,0.0,0.0,3.5,61459.0,UNKNOWN,0.9654834205070603
plot_6649,WD_NT,F9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.04798873016864032,2.430632935200167,0.00020082071356280402,0.004708145954975497,4.711055734227897e-05,0.01830365560345649,0.002240125800735744,0.0014422583918874598,0.0007279659666374547,0.0,0.0,3.5,61459.0,UNKNOWN,0.9654834205070603
plot_6649,WE_AM,F9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.04020124883477348,2.430632935200167,6.951847918730424e-05,0.003085364974300037,0.00016976464969283434,0.009249544814334128,0.006847277973324834,0.0005094166255851743,0.001211145452041759,0.0,0.0,3.5,61459.0,UNKNOWN,0.9654834205070603
plot_6649,WE_MD,F9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.038199509894010865,2.430632935200167,0.0001482156630755433,0.005011614031543406,0.00016441624314394228,0.007194653785966015,0.006554770944941824,0.0008206384586574242,0.0006257678645546273,0.0,0.0,3.5,61459.0,UNKNOWN,0.9654834205070603
plot_6649,WE_EVE,F9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0314617984365651,2.430632935200167,0.00011436599002769822,0.004520105663249136,0.00012056373860111079,0.007029518878905064,0.003150173214478681,0.0009642605148237308,0.000600227835454061,0.0,0.0,3.5,61459.0,UNKNOWN,0.9654834205070603
plot_6649,WE_NT,F9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.04851436820847117,2.430632935200167,0.00020667276433530488,0.004912506005229491,4.287386733722768e-05,0.018411014814742385,0.002122696978474096,0.0014925122352292366,0.0007180494173111438,0.0,0.0,3.5,61459.0,UNKNOWN,0.9654834205070603
plot_6650,WD_AM,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07685626252016614,2.147050101820367,0.0,0.0,0.008574433203498781,0.007912992434148653,0.03186916312471084,0.005668127850868956,0.008278573971766923,0.0,0.0,3.5,60000.0,UNKNOWN,0.9862775500657335
plot_6650,WD_PM,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06938205972112647,2.147050101820367,0.0,0.0,0.006951263129020343,0.006138554961171411,0.02980283021137532,0.009084336275791728,0.00407138790059532,0.0,0.0,3.5,60000.0,UNKNOWN,0.9862775500657335
plot_6650,WD_EVE,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0517708196033274,2.147050101820367,0.0,0.0,0.004814617484751471,0.006033040517260601,0.014405765812759984,0.011178519166837214,0.003969198191111719,0.0,0.0,3.5,60000.0,UNKNOWN,0.9862775500657335
plot_6650,WD_NT,F6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06496808303325953,2.147050101820367,0.0,0.0,0.0018488381223564414,0.01580555462400162,0.010130818365503634,0.016906777251217777,0.004761463625229798,0.0,0.0,3.5,60000.0,UNKNOWN,0.9862775500657335
plot_6650,WE_AM,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07406227673757937,2.147050101820367,0.0,0.0,0.006662357099709395,0.007987157810295634,0.030966354399866478,0.005971602221405271,0.007921833271130599,0.0,0.0,3.5,60000.0,UNKNOWN,0.9862775500657335
plot_6650,WE_MD,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06952099624079712,2.147050101820367,0.0,0.0,0.006452460667162241,0.0062127203373183925,0.02964351102463808,0.009619879282620519,0.0040930085491187335,0.0,0.0,3.5,60000.0,UNKNOWN,0.9862775500657335
plot_6650,WE_EVE,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051702411144489466,2.147050101820367,0.0,0.0,0.004731483741108455,0.006070123205334092,0.014246446626022743,0.011303479201763932,0.003925956894064892,0.0,0.0,3.5,60000.0,UNKNOWN,0.9862775500657335
plot_6650,WE_NT,F6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06510866585466359,2.147050101820367,0.0,0.0,0.0016825706350704077,0.015898261344185344,0.00959975440971283,0.01749587455872945,0.004696601679659557,0.0,0.0,3.5,60000.0,UNKNOWN,0.9862775500657335
plot_6651,WD_AM,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24550255663736675,2.4224532166496004,0.011032445791513754,0.008019598906806582,0.0963682792390258,0.039388546290432785,0.005691056142870185,0.0079214834205847,0.021865130753290798,0.0,0.0,3.5,69257.0,UNKNOWN,0.9795516808934948
plot_6651,WD_PM,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22456254941142917,2.4224532166496004,0.023798165034603126,0.012722066059202944,0.07812542827997457,0.030555919047896778,0.0053220594242040856,0.012695800286979808,0.010753232271340406,0.0,0.0,3.5,69257.0,UNKNOWN,0.9795516808934948
plot_6651,WD_EVE,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1864615893785401,2.4224532166496004,0.018665408932427734,0.011837342125260221,0.05411161195008215,0.030030699215718666,0.002572518823310045,0.015622522387742895,0.010483331758628934,0.0,0.0,3.5,69257.0,UNKNOWN,0.9795516808934948
plot_6651,WD_NT,F6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.24200813981439823,2.4224532166496004,0.03321613536992949,0.012459783503991524,0.020779140056779503,0.07867539684061782,0.0018091173547822702,0.023628040724329898,0.012575840367887298,0.0,0.0,3.5,69257.0,UNKNOWN,0.9795516808934948
plot_6651,WE_AM,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22431419602470648,2.4224532166496004,0.011498491238429802,0.008165205577357023,0.07487840585345255,0.03975771969427758,0.00552983649868761,0.008345603563606396,0.020922917506053365,0.0,0.0,3.5,69257.0,UNKNOWN,0.9795516808934948
plot_6651,WE_MD,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22198938686202346,2.4224532166496004,0.024515158029858583,0.01326289083553315,0.07251937435330327,0.030925092451741572,0.005293608898760102,0.013444247598194565,0.010810336104506312,0.0,0.0,3.5,69257.0,UNKNOWN,0.9795516808934948
plot_6651,WE_EVE,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18632916640044514,2.4224532166496004,0.01891635648076714,0.011962147842874884,0.05317726962897027,0.030215285917641065,0.0025440682978660613,0.015797160093693006,0.010369124092297125,0.0,0.0,3.5,69257.0,UNKNOWN,0.9795516808934948
plot_6651,WE_NT,F6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.24350523214879533,2.4224532166496004,0.03418407591352435,0.013000608280321733,0.018910455414555737,0.07913686359542381,0.0017142822699689907,0.024451332766666133,0.012404528868389584,0.0,0.0,3.5,69257.0,UNKNOWN,0.9795516808934948
plot_10882,WD_AM,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024569168884862123,3.0500164270421255,0.008401295874735249,0.0023394839218803445,0.0018638675595064429,0.004100516666311703,0.002689523240396707,0.0007279214015945015,0.0012702742264324508,0.0,0.0,3.5,56250.0,UNKNOWN,0.875315422124507
plot_10882,WD_PM,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033742488510150416,3.0500164270421255,0.018122493371802637,0.0037112914678742483,0.0015110309377053051,0.0031810022737702635,0.0025151399228597817,0.0011666431965567479,0.0006247185968951764,0.0,0.0,3.5,56250.0,UNKNOWN,0.875315422124507
plot_10882,WD_EVE,F10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.027581835082628896,3.0500164270421255,0.01421385847051919,0.0034531990816072744,0.0010465775554236083,0.003126324635772567,0.0012157408024024438,0.0014355857090322484,0.0006090384864551011,0.0,0.0,3.5,56250.0,UNKNOWN,0.875315422124507
plot_10882,WD_NT,F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04466444424991335,3.0500164270421255,0.025294353249638468,0.0036347781873427225,0.0004018912174431361,0.008190446369735668,0.0008549666438254495,0.0021712292518711934,0.0007306046359979692,0.0,0.0,3.5,56250.0,UNKNOWN,0.875315422124507
