unit_id,network_layer,function_type,probability,gap_score,stitch_score,fit_score,compatibility_weight,raw_score
plot_17024,slow,life_service,0.003360691742915994,0.12190726678450844,0.004217453937589948,0.4068393258963704,0.78,0.00016315390431370354
plot_17024,slow,public_activity,0.0025808295375552683,0.13492678715475195,0.004217453937589948,0.256024268668852,0.86,0.00012529337637343592
plot_17024,slow,community_living,0.0011749317884434704,0.09440882315058989,0.004217453937589948,0.14325787808201199,1.0,5.7040253391554886e-05
plot_17024,slow,productive_mix,0.0010831195400447908,0.09289643599555387,0.004217453937589948,0.18640745881899043,0.72,5.258297853984035e-05
plot_17024,fast,__network_total__,0.172701719826968,,0.16079610172425562,,,0.00838427384209082
plot_17024,fast,life_service,0.045995704511155165,0.12190726678450844,0.16079610172425562,0.4068393258963704,0.28,0.002232986345288252
plot_17024,fast,public_activity,0.05949622085930467,0.13492678715475195,0.16079610172425562,0.256024268668852,0.52,0.002888405562803387
plot_17024,fast,community_living,0.009855087907835505,0.09440882315058989,0.16079610172425562,0.14325787808201199,0.22,0.0004784419972190001
plot_17024,fast,productive_mix,0.05735470654867267,0.09289643599555387,0.16079610172425562,0.18640745881899043,1.0,0.002784439936780181
plot_6750,walk,__network_total__,0.4230914400395901,,0.5489924180463591,,,0.07533837146497989
plot_6750,walk,life_service,0.19722990401347576,0.11835297362207482,0.5489924180463591,0.5405168436572715,1.0,0.03512001985003327
plot_6750,walk,public_activity,0.1183039341681372,0.13368419954183075,0.5489924180463591,0.30214203133772566,0.95,0.021065956185012023
plot_6750,walk,community_living,0.059833684782851976,0.09236535847733794,0.5489924180463591,0.3388914268005415,0.62,0.010654369111951802
plot_6750,walk,productive_mix,0.047723917075125195,0.094139182355921,0.5489924180463591,0.4567502591711061,0.36,0.0084980263179828
plot_6750,slow,__network_total__,0.46802264875065785,,0.5673370693067946,,,0.08333911024600607
plot_6750,slow,life_service,0.15897988568634316,0.11835297362207482,0.5673370693067946,0.5405168436572715,0.78,0.02830897661786068
plot_6750,slow,public_activity,0.11067482590636776,0.13368419954183075,0.5673370693067946,0.30214203133772566,0.86,0.019707468307975443
plot_6750,slow,community_living,0.09973070152692355,0.09236535847733794,0.5673370693067946,0.3388914268005415,1.0,0.017758687430299548
plot_6750,slow,productive_mix,0.09863723563102343,0.094139182355921,0.5673370693067946,0.4567502591711061,0.72,0.01756397788987041
plot_6750,fast,__network_total__,0.10888591120975205,,0.21834314517469636,,,0.019388922700150843
plot_6750,fast,life_service,0.02196362449057976,0.11835297362207482,0.21834314517469636,0.5405168436572715,0.28,0.003910983640873924
plot_6750,fast,public_activity,0.025754441766649837,0.13368419954183075,0.21834314517469636,0.30214203133772566,0.52,0.004586000843003342
plot_6750,fast,community_living,0.008444033658975031,0.09236535847733794,0.21834314517469636,0.3388914268005415,0.22,0.001503598712380299
plot_6750,fast,productive_mix,0.05272381129354741,0.094139182355921,0.21834314517469636,0.4567502591711061,1.0,0.009388339503893275
plot_17085,walk,__network_total__,0.7605874670474152,,0.3769854672869741,,,0.03594261532571468
plot_17085,walk,life_service,0.3569054217166466,0.12415455833198849,0.3769854672869741,0.36035153595761393,1.0,0.016866060560032467
plot_17085,walk,public_activity,0.2840018416041687,0.13499271835922869,0.3769854672869741,0.27760233167460613,0.95,0.013420900799482714
plot_17085,walk,community_living,0.09794306391059934,0.0953364881383484,0.3769854672869741,0.2077106418411866,0.62,0.004628435285196597
plot_17085,walk,productive_mix,0.021737139816000603,0.09111781678254637,0.3769854672869741,0.08306775899491872,0.36,0.0010272186810029048
plot_17085,slow,__network_total__,0.1719925254802314,,0.08798490780620555,,,0.008127745262792713
plot_17085,slow,life_service,0.06497276105624589,0.12415455833198849,0.08798490780620555,0.36035153595761393,0.78,0.0030703779098014495
plot_17085,slow,public_activity,0.06000391358358826,0.13499271835922869,0.08798490780620555,0.27760233167460613,0.86,0.0028355681330703413
plot_17085,slow,community_living,0.03686935762703673,0.0953364881383484,0.08798490780620555,0.2077106418411866,1.0,0.0017423126147990732
plot_17085,slow,productive_mix,0.01014649321336052,0.09111781678254637,0.08798490780620555,0.08306775899491872,0.72,0.0004794866051218497
plot_17085,fast,__network_total__,0.06742000747235342,,0.0725100174796343,,,0.0031860259323528172
plot_17085,fast,life_service,0.019221380587899545,0.12415455833198849,0.0725100174796343,0.36035153595761393,0.28,0.0009083329905263402
plot_17085,fast,public_activity,0.029900213944240864,0.13499271835922869,0.0725100174796343,0.27760233167460613,0.52,0.0014129760672054606
plot_17085,fast,community_living,0.006684640845624309,0.0953364881383484,0.0725100174796343,0.2077106418411866,0.22,0.0003158919715539522
plot_17085,fast,productive_mix,0.011613772094588701,0.09111781678254637,0.0725100174796343,0.08306775899491872,1.0,0.000548824903067064
plot_16957,walk,__network_total__,0.71150539296222,,0.38231558521775644,,,0.026723434139347985
plot_16957,walk,life_service,0.41190620187280663,0.12350091430720328,0.38231558521775644,0.32765758542736634,1.0,0.01547078682216174
plot_16957,walk,public_activity,0.19571197058221004,0.13492567325463128,0.38231558521775644,0.15,0.95,0.00735074675170229
plot_16957,walk,community_living,0.08383297337114716,0.09488273900242736,0.38231558521775644,0.14,0.62,0.0031486830103458143
plot_16957,walk,productive_mix,0.020054247136056167,0.09064789510358771,0.38231558521775644,0.06037236738802879,0.36,0.00075321755513814
plot_16957,slow,__network_total__,0.24673147904175566,,0.14,,,0.00926698869115442
plot_16957,slow,life_service,0.11765190586957379,0.12350091430720328,0.14,0.32765758542736634,0.78,0.0044188884426927585
plot_16957,slow,public_activity,0.0648781218261344,0.13492567325463128,0.14,0.15,0.86,0.002436757658978641
plot_16957,slow,community_living,0.04951413695132446,0.09488273900242736,0.14,0.14,1.0,0.0018597016844475766
plot_16957,slow,productive_mix,0.014687314394723068,0.09064789510358771,0.14,0.06037236738802879,0.72,0.0005516409050354457
plot_16957,fast,__network_total__,0.04176312799602427,,0.051854444745965726,,,0.0015685815054871629
plot_16957,fast,life_service,0.01564301090300352,0.12350091430720328,0.051854444745965726,0.32765758542736634,0.28,0.0005875359143338414
plot_16957,fast,public_activity,0.014529849430205695,0.13492567325463128,0.051854444745965726,0.15,0.52,0.0005457266777503713
plot_16957,fast,community_living,0.004034686980793282,0.09488273900242736,0.051854444745965726,0.14,0.22,0.00015153882580597552
plot_16957,fast,productive_mix,0.007555580682021766,0.09064789510358771,0.051854444745965726,0.06037236738802879,1.0,0.00028378008759697457
plot_19792,walk,__network_total__,0.37455263248541026,,0.3092022832359027,,,0.03099701649949764
plot_19792,walk,life_service,0.17279459987284443,0.11641286229131845,0.3092022832359027,0.39727711356914797,1.0,0.0143000384959016
plot_19792,walk,public_activity,0.09606267807758447,0.1327733827486509,0.3092022832359027,0.2038376542854358,0.95,0.007949901186378132
plot_19792,walk,community_living,0.05259762950706863,0.09097776410869197,0.3092022832359027,0.2495764317961654,0.62,0.004352845096419332
plot_19792,walk,productive_mix,0.053097725027912754,0.09450061532202773,0.3092022832359027,0.4177371750549499,0.36,0.004394231720798575
plot_19792,slow,__network_total__,0.4951029745133931,,0.37087526005545146,,,0.04097345403263131
plot_19792,slow,life_service,0.16166274182974916,0.11641286229131845,0.37087526005545146,0.39727711356914797,0.78,0.013378794436976638
plot_19792,slow,public_activity,0.1043073008901445,0.1327733827486509,0.37087526005545146,0.2038376542854358,0.86,0.008632205052879493
plot_19792,slow,community_living,0.10175591263316094,0.09097776410869197,0.37087526005545146,0.2495764317961654,1.0,0.008421058695761246
plot_19792,slow,productive_mix,0.1273770191603385,0.09450061532202773,0.37087526005545146,0.4177371750549499,0.72,0.010541395847013933
plot_19792,fast,__network_total__,0.13034439300119638,,0.15087808695522137,,,0.010786968105563823
plot_19792,fast,life_service,0.023608678273028164,0.11641286229131845,0.15087808695522137,0.39727711356914797,0.28,0.0019537937434971593
plot_19792,fast,public_activity,0.025657710752765666,0.1327733827486509,0.15087808695522137,0.2038376542854358,0.52,0.002123366423205675
plot_19792,fast,community_living,0.009107111202508546,0.09097776410869197,0.15087808695522137,0.2495764317961654,0.22,0.0007536811965082456
plot_19792,fast,productive_mix,0.071970892772894,0.09450061532202773,0.15087808695522137,0.4177371750549499,1.0,0.005956126742352743
plot_16287,walk,__network_total__,0.4027120596479027,,0.49570427131744565,,,0.06004407471389092
plot_16287,walk,life_service,0.16251135855079815,0.11451936465237315,0.49570427131744565,0.42683266824179583,1.0,0.024230325168835203
plot_16287,walk,public_activity,0.14483724149158064,0.13161057182392732,0.49570427131744565,0.348432553649795,0.95,0.021595127191070256
plot_16287,walk,community_living,0.060737779995298974,0.08961255726670612,0.49570427131744565,0.3288146918176957,0.62,0.009055958749241777
plot_16287,walk,productive_mix,0.03462567961022497,0.09463092399978876,0.49570427131744565,0.3057141813949149,0.36,0.0051626636047436905
plot_16287,slow,__network_total__,0.5220704294386467,,0.608794421843172,,,0.07784032069596969
plot_16287,slow,life_service,0.15567767144908953,0.11451936465237315,0.608794421843172,0.42683266824179583,0.78,0.023211427400377273
plot_16287,slow,public_activity,0.16102862857144926,0.13161057182392732,0.608794421843172,0.348432553649795,0.86,0.024009251209097346
plot_16287,slow,community_living,0.12031374022856473,0.08961255726670612,0.608794421843172,0.3288146918176957,1.0,0.01793869101836128
plot_16287,slow,productive_mix,0.08505038918954315,0.09463092399978876,0.608794421843172,0.3057141813949149,0.72,0.012680951068133788
plot_16287,fast,__network_total__,0.07521751091345065,,0.15374439918345356,,,0.011214876080514857
plot_16287,fast,life_service,0.014112969234767984,0.11451936465237315,0.15374439918345356,0.42683266824179583,0.28,0.0021042334314699883
plot_16287,fast,public_activity,0.024588759870947205,0.13161057182392732,0.15374439918345356,0.348432553649795,0.52,0.0036661661836100068
plot_16287,fast,community_living,0.006684463373973497,0.08961255726670612,0.15374439918345356,0.3288146918176957,0.22,0.0009966486193635456
plot_16287,fast,productive_mix,0.02983131843376196,0.09463092399978876,0.15374439918345356,0.3057141813949149,1.0,0.004447827846071317
plot_6351,walk,__network_total__,0.5152131568004482,,0.09247456774978204,,,0.002563374895857112
plot_6351,walk,life_service,0.2069896615468795,0.11643746004284099,0.09247456774978204,0.09564423615602817,1.0,0.00102984967504768
plot_6351,walk,public_activity,0.22899181648012926,0.13288998599747637,0.09247456774978204,0.09759037191726735,0.95,0.0011393184859004584
plot_6351,walk,community_living,0.05737793456484915,0.09081312546973515,0.09247456774978204,0.054828639609874254,0.62,0.00028547632198110514
plot_6351,walk,productive_mix,0.02185374420859034,0.0933036858086402,0.09247456774978204,0.035004785957890985,0.36,0.00010873041292786815
plot_6351,slow,__network_total__,0.3899121445438167,,0.07139958475733724,,,0.0019399562874527888
plot_6351,slow,life_service,0.12465698915542288,0.11643746004284099,0.07139958475733724,0.09564423615602817,0.78,0.0006202143566723939
plot_6351,slow,public_activity,0.16005460876920716,0.13288998599747637,0.07139958475733724,0.09759037191726735,0.86,0.0007963305297425203
plot_6351,slow,community_living,0.07145400852001094,0.09081312546973515,0.07139958475733724,0.054828639609874254,1.0,0.0003555099655956551
plot_6351,slow,productive_mix,0.03374653809917574,0.0933036858086402,0.07139958475733724,0.035004785957890985,0.72,0.00016790143544221967
plot_6351,fast,__network_total__,0.09487469865573517,,0.03318708979689727,,,0.0004720365106675948
plot_6351,fast,life_service,0.02079953118509732,0.11643746004284099,0.03318708979689727,0.09564423615602817,0.28,0.00010348531550821064
plot_6351,fast,public_activity,0.0449828078633261,0.13288998599747637,0.03318708979689727,0.09759037191726735,0.52,0.0002238060090275895
plot_6351,fast,community_living,0.0073067250059714005,0.09081312546973515,0.03318708979689727,0.054828639609874254,0.22,3.6353643543487626e-05
plot_6351,fast,productive_mix,0.021785634601340337,0.0933036858086402,0.03318708979689727,0.035004785957890985,1.0,0.00010839154258830699
plot_6748,walk,__network_total__,0.564862052018943,,0.4287989374238504,,,0.04253051012409648
plot_6748,walk,life_service,0.266641121793254,0.10604516637850317,0.4287989374238504,0.4415102005722229,1.0,0.020076375974267296
plot_6748,walk,public_activity,0.2013480026258321,0.12276087658756524,0.4287989374238504,0.30315744032687586,0.95,0.01516022050611638
plot_6748,walk,community_living,0.06522941555965901,0.08195803795001105,0.4287989374238504,0.2254056183260988,0.62,0.004911358992754461
plot_6748,walk,productive_mix,0.031643512040197906,0.08808510278476452,0.4287989374238504,0.17522021325038048,0.36,0.002382554650958342
plot_6748,slow,__network_total__,0.32746636869139595,,0.25130656271556173,,,0.024656129154279713
plot_6748,slow,life_service,0.12189106175324788,0.10604516637850317,0.25130656271556173,0.4415102005722229,0.78,0.009177619592968384
plot_6748,slow,public_activity,0.1068248523681,0.12276087658756524,0.25130656271556173,0.30315744032687586,0.86,0.00804323011062217
plot_6748,slow,community_living,0.061659773838205756,0.08195803795001105,0.25130656271556173,0.2254056183260988,1.0,0.004642587736425538
plot_6748,slow,productive_mix,0.03709068073184229,0.08808510278476452,0.25130656271556173,0.17522021325038048,0.72,0.002792691714263621
plot_6748,fast,__network_total__,0.10767157928966105,,0.15602237898251556,,,0.00810698324783697
plot_6748,fast,life_service,0.027165540740078657,0.10604516637850317,0.15602237898251556,0.4415102005722229,0.28,0.0020453919702039477
plot_6748,fast,public_activity,0.040101466894909746,0.12276087658756524,0.15602237898251556,0.30315744032687586,0.52,0.0030193847111327676
plot_6748,fast,community_living,0.008421853331314948,0.08195803795001105,0.15602237898251556,0.2254056183260988,0.22,0.0006341118456991585
plot_6748,fast,productive_mix,0.031982718323357695,0.08808510278476452,0.15602237898251556,0.17522021325038048,1.0,0.0024080947208010954
