unit_id,building_coverage,avg_height,road_density,green_blue_ratio,heritage_ratio,barrier_index,permeability_index,edge_conductance_mean
plot_11785,0.346804365296735,20.68032494764116,0.0,0.0,0.0,4.0,0.2738279394031352,0.5794471764514115
plot_12101,0.4646335923794963,16.08191213391795,0.0,0.0,0.0,10.0,0.128388720401534,0.2645769342256312
plot_19802,0.3399522062017871,13.007747332903476,0.0,0.0,0.0,4.444444444444445,0.21512039252604,0.4525545512924346
plot_12037,0.5627317392666998,10.379386897414456,0.0470294735544228,0.0,0.8576224900834617,6.25,0.1929291175374331,0.3690434900964113
plot_11484,0.3919709848635919,26.18023452547116,0.0,0.0,0.0,3.75,0.1930571614534626,0.4057825810076947
plot_11485,0.7114235923355868,13.38628246051566,0.0,0.0,0.0,1.25,0.2238304675097242,0.4732775944660539
plot_11786,0.4064320951886853,13.091707971001984,0.0327976751778523,0.0,0.0,2.5,0.2196296252123641,0.4382168225558128
plot_12102,0.3819496705322469,14.747437540957822,0.0117509264526822,0.0,0.0,2.5,0.3118479481830404,0.6578245902028185
plot_11829,0.3567988236871491,14.012590790387955,0.0699075115197944,0.0,0.0,2.0,0.2774293232281709,0.5367409712917275
plot_11494,0.2821513289803287,39.49946138344151,0.0336113589899543,0.0,0.0,0.0,0.3268490868606855,0.6716571368475077
plot_11787,0.4226180170680718,20.33123583778369,0.0046426960976121,0.0,0.0,0.0,0.2541860160353369,0.5369568152124824
plot_9776,0.2962450845016305,14.52146651382349,0.0218347246871156,0.0,0.0,1.25,0.2275588785272229,0.4630533330816276
plot_11788,0.2838246397212051,18.05854652010481,0.0213970710281287,0.0,0.0,0.0,0.2568748420058253,0.5305972850157586
plot_8968,0.4484093414498078,15.263241783683206,0.0,0.0,0.0,0.0,0.2007494725025469,0.4202270976247075
plot_11827,0.4010990479082882,21.40316169574156,0.0033896803565588,0.0,0.0,0.0,0.2579635777578908,0.5478289102957672
plot_9775,0.4147066216573863,22.1247704728076,0.0,0.0,0.0,0.0,0.3234511291705871,0.6874642376630331
plot_9836,0.318725937487492,20.49202484061808,0.0259341967414946,0.0,0.0,0.0,0.236585943634359,0.4800407833089478
plot_11828,0.3518825931994378,74.0553034112393,0.009097173308873,0.0,0.0,0.0,0.2818608945387215,0.5936298752902578
