date,temperature_2m,apparent_temperature,rain,wind_speed_10m
20170808 18:00:00,31.9935,38.520504,0.0,8.350138
20170808 19:00:00,30.793499,37.86946,0.0,7.5599995
20170808 20:00:00,28.5935,34.216877,0.0,9.178235
20170808 21:00:00,28.1435,34.429012,0.2,6.725354
20170808 22:00:00,27.9435,34.4774,0.1,6.439876
20170808 23:00:00,27.6435,34.51962,0.4,5.0528407
20170809 00:00:00,27.5935,34.41097,0.0,5.937272
20170809 01:00:00,27.1935,33.57549,0.2,7.491114
20170809 02:00:00,26.9435,33.340736,0.2,6.9153743
20170809 03:00:00,26.9435,33.213478,0.0,7.7879906
20170809 04:00:00,26.9435,33.093887,0.0,7.2
20170809 05:00:00,26.6935,32.362106,0.0,8.435069
20170809 06:00:00,26.6435,32.292812,0.0,6.989936
20170809 07:00:00,27.1935,32.27957,0.1,9.957108
20170809 08:00:00,28.3435,33.135456,0.9,12.181625
20170809 09:00:00,27.5935,32.93139,1.5,9.114471
20170809 10:00:00,27.2435,32.743378,1.1,8.905908
20170809 11:00:00,27.4435,33.01268,0.2,9.793059
20170809 12:00:00,27.3935,32.417454,0.7,10.823973
20170809 13:00:00,28.1935,32.879944,0.9,13.797913
20170809 14:00:00,28.4935,33.016174,0.3,15.141414
20170809 15:00:00,29.0935,33.387882,0.2,15.5843
20170809 16:00:00,28.7435,33.123013,0.2,15.226764
20170809 17:00:00,28.3435,33.45726,0.0,11.090103
20170809 18:00:00,27.9935,33.594803,0.0,8.427383
20170809 19:00:00,27.3435,33.473316,0.0,6.4096174
20170809 20:00:00,26.8935,33.356735,0.1,5.991594
20170809 21:00:00,26.7435,33.23186,0.0,5.3517847
20170809 22:00:00,26.6435,33.017345,0.0,5.904439
20170809 23:00:00,26.4935,32.67867,0.0,7.2
20170810 00:00:00,26.3435,32.556477,0.0,7.24486
20170810 01:00:00,26.3935,32.650345,0.0,7.4128532
20170810 02:00:00,26.1935,32.19698,0.4,7.289445
20170810 03:00:00,26.0935,31.848545,0.3,8.534353
20170810 04:00:00,25.8935,31.90104,0.1,6.12
20170810 05:00:00,25.7435,31.76258,0.2,5.5887027
20170810 06:00:00,25.793499,31.914402,0.1,5.1165614
20170810 07:00:00,25.8435,32.17575,0.0,3.8939953
20170810 08:00:00,26.8935,33.171783,0.0,4.0249224
20170810 09:00:00,27.8935,33.89826,0.4,7.491114
20170810 10:00:00,28.9935,34.96824,0.1,6.763786
20170810 11:00:00,30.5935,37.10076,0.2,6.489992
20170810 12:00:00,31.6935,38.231354,0.1,6.9527545
20170810 13:00:00,32.2935,38.628223,0.0,7.0911775
20170810 14:00:00,32.4435,39.030186,0.0,5.937272
20170810 15:00:00,30.8935,36.42949,1.8,7.491114
20170810 16:00:00,29.293499,34.270596,1.2,12.24
20170810 17:00:00,29.5935,35.25363,0.0,5.991594
20170810 18:00:00,29.6935,35.66742,0.0,3.6179552
20170810 19:00:00,28.8435,35.441807,0.0,4.1046314
20170810 20:00:00,29.1935,36.453835,0.0,4.829907
20170810 21:00:00,28.5935,35.75087,0.0,5.0528407
20170810 22:00:00,27.8435,34.60947,0.0,6.28713
20170810 23:00:00,27.293499,33.58184,0.0,7.42159
20170811 00:00:00,26.8435,33.18185,0.0,6.379216
20170811 01:00:00,26.3935,32.96476,0.0,4.5536795
20170811 02:00:00,26.0935,32.82805,0.0,3.671294
20170811 03:00:00,25.8435,32.67848,0.0,3.219938
20170811 04:00:00,25.6435,32.3889,0.0,2.9024127
20170811 05:00:00,25.3935,32.02304,0.0,2.5455842
20170811 06:00:00,25.3435,31.928558,0.0,1.9386592
20170811 07:00:00,27.1935,34.061405,0.0,2.2768397
20170811 08:00:00,30.793499,36.82465,0.0,4.32
20170811 09:00:00,32.3435,37.986942,0.0,4.1046314
20170811 10:00:00,33.1935,39.81169,0.0,4.1046314
20170811 11:00:00,33.9435,41.65524,0.0,2.52
20170811 12:00:00,34.1435,42.733425,0.1,0.71999997
20170811 13:00:00,33.9935,41.725418,0.1,4.510787
20170811 14:00:00,31.1935,37.436787,0.8,10.383987
20170811 15:00:00,32.2435,37.683353,0.3,6.151683
20170811 16:00:00,31.1435,36.39125,0.5,7.92
20170811 17:00:00,31.4935,37.221085,0.0,7.289444
20170811 18:00:00,30.8435,37.162056,0.0,6.696387
20170811 19:00:00,29.8435,36.89981,0.0,5.4833565
20170811 20:00:00,29.543499,35.80182,0.0,7.127636
20170811 21:00:00,29.2435,35.41328,0.0,8.209263
20170811 22:00:00,28.793499,34.99284,0.0,9.19939
20170811 23:00:00,28.293499,33.756065,0.0,11.435313
20170812 00:00:00,27.8935,33.375916,0.0,11.304229
20170812 01:00:00,27.7435,33.58759,0.0,9.290511
20170812 02:00:00,27.6935,33.808014,0.0,7.9036193
20170812 03:00:00,27.543499,33.67466,0.0,8.4963045
20170812 04:00:00,27.543499,33.75256,0.0,8.435069
20170812 05:00:00,27.4935,33.553577,0.0,9.220499
20170812 06:00:00,27.4935,33.30332,0.0,10.464797
20170812 07:00:00,27.9435,33.860622,0.0,10.195057
20170812 08:00:00,28.9435,34.584583,0.0,12.074766
20170812 09:00:00,29.1935,34.89291,0.0,11.435313
20170812 10:00:00,29.4435,34.897976,0.0,12.641076
20170812 11:00:00,29.8935,34.973133,0.0,14.039999
20170812 12:00:00,29.793499,34.55752,0.0,14.145756
20170812 13:00:00,30.3435,34.507,0.0,13.207634
20170812 14:00:00,29.4935,34.299805,0.4,10.315115
20170812 15:00:00,28.9935,34.460583,0.1,8.435069
20170812 16:00:00,28.6935,33.862675,0.0,12.979984
20170812 17:00:00,28.6935,33.83388,0.0,14.336861
20170812 18:00:00,28.2435,34.143463,0.0,10.30883
20170812 19:00:00,27.6935,33.33426,0.2,10.685391
20170812 20:00:00,27.8435,32.696163,0.4,16.08761
20170812 21:00:00,27.5935,32.552216,0.1,16.299694
20170812 22:00:00,27.5935,32.89224,0.0,15.629971
20170812 23:00:00,27.6935,33.274536,0.0,15.141414
20170813 00:00:00,27.6935,33.288483,0.0,15.778518
20170813 01:00:00,27.6435,33.399986,0.0,14.917212
20170813 02:00:00,27.6935,34.00635,0.0,11.841756
20170813 03:00:00,27.7435,34.135887,0.0,11.792404
20170813 04:00:00,27.9435,34.09381,0.0,13.698934
20170813 05:00:00,27.8935,34.5697,0.1,10.594036
20170813 06:00:00,28.1435,34.906902,0.0,10.495713
20170813 07:00:00,28.9435,35.84504,0.0,10.805999
20170813 08:00:00,30.0935,36.033638,0.0,13.37825
20170813 09:00:00,30.8935,36.551807,0.0,14.081477
20170813 10:00:00,31.8435,37.331505,0.0,14.512064
20170813 11:00:00,32.3935,37.560238,0.1,15.277749
20170813 12:00:00,32.8435,38.07827,0.1,13.397612
20170813 13:00:00,31.293499,35.70966,0.4,16.981165
20170813 14:00:00,30.793499,36.56853,0.3,11.367109
20170813 15:00:00,30.3935,36.706192,0.0,9.36
20170813 16:00:00,30.793499,37.118572,0.0,10.239453
20170813 17:00:00,30.6935,37.09941,0.0,9.686609
20170813 18:00:00,29.1935,35.61404,0.1,8.39657
20170813 19:00:00,28.5935,35.057602,0.0,7.386582
20170813 20:00:00,29.4935,37.762535,0.0,2.1897945
20170813 21:00:00,28.9935,36.834145,0.1,3.096837
20170813 22:00:00,28.1435,35.79098,1.6,2.1897945
20170813 23:00:00,27.293499,34.133396,3.1,4.3498964
20170814 00:00:00,26.6435,33.05988,0.8,4.452954
20170814 01:00:00,26.5935,32.598347,0.0,6.1305785
20170814 02:00:00,26.3935,31.88496,0.0,9.19939
20170814 03:00:00,25.9435,31.151764,0.0,10.24578
20170814 04:00:00,25.7435,31.044289,0.0,8.28
20170814 05:00:00,25.8935,31.12101,0.0,8.12197
20170814 06:00:00,26.043499,31.437626,0.0,7.6367526
20170814 07:00:00,27.1435,32.613132,0.0,9.114471
20170814 08:00:00,27.9435,33.548256,0.0,8.4042845
20170814 09:00:00,28.4435,33.609997,0.0,11.177405
20170814 10:00:00,28.793499,33.561504,0.2,13.905509
20170814 11:00:00,29.3935,33.945145,0.1,16.516901
20170814 12:00:00,29.9935,34.671986,0.0,16.327497
20170814 13:00:00,31.1935,36.86914,0.1,17.015474
20170814 14:00:00,31.293499,37.121376,0.1,16.923828
20170814 15:00:00,30.6435,35.51721,0.9,14.291592
20170814 16:00:00,31.293499,35.743916,0.1,14.707222
20170814 17:00:00,30.6435,34.973423,0.0,14.658676
20170814 18:00:00,29.5935,34.38071,0.0,13.089354
20170814 19:00:00,28.3935,33.001698,0.0,13.441071
20170814 20:00:00,27.6935,33.392353,0.0,6.638072
20170814 21:00:00,27.3435,33.253845,0.0,5.1919937
20170814 22:00:00,27.0935,32.972298,0.0,5.634891
20170814 23:00:00,26.8935,32.389297,0.0,7.5942073
20170815 00:00:00,26.8435,32.65043,0.0,6.130579
20170815 01:00:00,26.6935,32.490074,0.0,6.87779
20170815 02:00:00,26.5935,32.297123,0.0,7.968939
20170815 03:00:00,26.3435,32.19675,0.1,7.172949
20170815 04:00:00,26.0935,31.930172,0.0,7.289444
20170815 05:00:00,25.8935,31.711227,0.0,7.42159
20170815 06:00:00,26.0935,31.922691,0.0,7.5685663
20170815 07:00:00,26.9935,32.597492,0.0,8.647496
20170815 08:00:00,27.2435,32.90755,0.0,6.2145634
20170815 09:00:00,28.043499,32.980515,0.0,10.308831
20170815 10:00:00,28.793499,33.46496,0.3,11.901798
20170815 11:00:00,29.043499,33.33303,0.1,14.081478
20170815 12:00:00,29.6435,33.594578,0.1,16.394829
20170815 13:00:00,29.5935,32.845207,0.2,15.725037
20170815 14:00:00,29.543499,33.29404,0.0,14.154915
20170815 15:00:00,29.6435,33.556496,0.0,13.039754
20170815 16:00:00,29.793499,34.365078,0.0,9.779817
20170815 17:00:00,29.793499,34.51392,0.0,8.759178
20170815 18:00:00,29.0935,34.307255,0.0,6.87779
20170815 19:00:00,27.6435,32.94921,0.0,8.225035
20170815 20:00:00,27.8435,34.30862,0.0,4.3349743
20170815 21:00:00,27.6935,34.417137,0.0,3.2599385
20170815 22:00:00,27.3435,33.929382,0.0,3.9763298
20170815 23:00:00,26.9935,33.4403,0.0,5.3999996
20170816 00:00:00,26.4435,33.3613,0.0,2.8799999
20170816 01:00:00,26.1935,33.281,0.0,1.484318
20170816 02:00:00,25.6935,32.255165,0.1,4.39436
20170816 03:00:00,25.793499,31.664005,0.0,7.5170207
20170816 04:00:00,25.6935,31.268127,0.0,7.289444
20170816 05:00:00,25.3935,31.048363,0.0,6.519877
20170816 06:00:00,25.4435,31.25946,0.0,5.8603754
20170816 07:00:00,26.2435,31.889736,0.0,6.792466
20170816 08:00:00,26.8435,31.918331,0.0,6.151683
20170816 09:00:00,28.5935,33.447617,0.0,9.565437
20170816 10:00:00,29.8935,34.809216,0.9,13.1041975
20170816 11:00:00,29.1935,33.569588,0.7,13.556282
20170816 12:00:00,28.4435,33.121883,1.0,9.504272
20170816 13:00:00,29.043499,35.09503,0.4,12.287555
20170816 14:00:00,26.7435,31.323078,6.5,10.823973
20170816 15:00:00,27.293499,31.831772,0.1,9.826088
20170816 16:00:00,28.1435,32.422466,0.0,11.384199
20170816 17:00:00,28.0935,32.53861,0.0,9.826088
20170816 18:00:00,27.5935,32.64845,0.0,7.127636
20170816 19:00:00,26.4435,32.017513,0.0,5.95906
20170816 20:00:00,26.5935,32.713253,0.0,3.319036
20170816 21:00:00,26.4435,32.88263,0.0,1.8
20170816 22:00:00,26.2435,32.59221,0.0,3.096837
20170816 23:00:00,25.9435,32.372517,0.0,2.0991426
20170817 00:00:00,25.6435,31.656528,0.0,3.6179552
20170817 01:00:00,25.0935,31.188454,0.0,2.6208394
20170817 02:00:00,24.543499,30.374928,0.0,4.2136917
20170817 03:00:00,24.293499,29.866772,0.0,4.8965297
20170817 04:00:00,24.1435,29.673218,0.0,4.3349743
20170817 05:00:00,23.9435,29.464256,0.0,3.5455887
20170817 06:00:00,24.1435,29.809822,0.0,2.5455842
20170817 07:00:00,26.043499,32.41338,0.0,1.609969
20170817 08:00:00,27.9435,34.005276,0.0,2.16
20170817 09:00:00,29.293499,35.01377,0.0,2.5455842
20170817 10:00:00,30.2435,36.477135,0.1,2.8799999
20170817 11:00:00,30.8435,37.00885,0.3,4.6938252
20170817 12:00:00,31.293499,38.06341,0.3,3.5455887
20170817 13:00:00,30.3935,35.441086,5.1,7.42159
20170817 14:00:00,28.4935,33.32421,2.9,8.654986
20170817 15:00:00,28.8435,33.984974,0.2,6.519877
20170817 16:00:00,29.0935,34.30231,0.1,7.5599995
20170817 17:00:00,29.043499,34.595417,0.0,6.519877
20170817 18:00:00,28.2435,33.8419,0.5,5.771239
20170817 19:00:00,27.4435,33.74976,0.0,3.6
20170817 20:00:00,27.9935,34.91431,0.0,3.0758414
20170817 21:00:00,27.5935,34.046562,0.0,5.1165614
20170817 22:00:00,27.1935,33.262455,0.0,6.3690495
20170817 23:00:00,26.9435,32.859024,0.0,7.653705
20170818 00:00:00,26.7435,32.95785,0.0,6.763786
20170818 01:00:00,26.8435,33.18113,0.0,6.6185193
20170818 02:00:00,26.9435,33.527473,0.0,5.634891
20170818 03:00:00,26.8435,33.51817,0.0,5.0142193
20170818 04:00:00,26.543499,33.19825,0.0,5.154415
20170818 05:00:00,26.3435,33.065765,0.0,4.6938257
20170818 06:00:00,26.4935,33.239838,0.0,5.00128
20170818 07:00:00,28.3435,35.33668,0.0,5.937272
20170818 08:00:00,29.7435,35.930023,0.0,5.7599998
20170818 09:00:00,30.9435,36.913143,0.0,5.4119864
20170818 10:00:00,31.4935,37.84658,0.3,6.130579
20170818 11:00:00,31.9435,38.661182,0.2,7.2359104
20170818 12:00:00,32.5435,39.621784,0.1,7.9526596
20170818 13:00:00,32.8435,40.335987,0.1,8.287822
20170818 14:00:00,31.9935,38.38458,0.1,9.47012
20170818 15:00:00,30.4435,35.912754,3.6,7.289445
20170818 16:00:00,30.8935,36.5388,0.0,7.6367526
20170818 17:00:00,30.6435,36.00829,0.0,8.891343
20170818 18:00:00,29.8435,36.091988,0.0,6.489992
20170818 19:00:00,28.6435,35.067596,0.0,7.42159
20170818 20:00:00,28.3935,34.79406,0.0,6.638072
20170818 21:00:00,27.9435,34.122704,0.0,8.161764
20170818 22:00:00,27.7435,33.53485,0.0,9.885262
20170818 23:00:00,27.6935,33.224895,0.0,11.435313
20170819 00:00:00,27.293499,32.9049,0.0,11.592895
20170819 01:00:00,27.1935,33.234085,0.0,10.30883
20170819 02:00:00,27.2435,33.186333,0.0,10.739833
20170819 03:00:00,27.1435,32.99413,0.0,10.661107
20170819 04:00:00,27.043499,32.8255,0.0,10.661107
20170819 05:00:00,27.043499,32.860107,0.0,10.8955765
20170819 06:00:00,27.3435,33.591045,0.0,9.3669195
20170819 07:00:00,28.793499,35.186214,0.0,10.538843
20170819 08:00:00,30.7435,36.96682,0.0,11.91812
20170819 09:00:00,32.2435,38.090054,0.0,12.287555
20170819 10:00:00,33.1935,39.195297,0.0,11.019764
20170819 11:00:00,33.3435,38.934307,0.0,9.793059
20170819 12:00:00,32.7435,39.619396,0.8,9.3669195
20170819 13:00:00,33.4435,40.162724,0.1,10.685391
20170819 14:00:00,33.4935,39.963554,0.0,9.693296
20170819 15:00:00,33.0935,39.190563,0.0,6.792466
20170819 16:00:00,32.1935,38.105072,1.1,8.766573
20170819 17:00:00,31.1935,37.6177,0.1,7.8625183
20170819 18:00:00,30.793499,38.267315,0.0,4.5820518
20170819 19:00:00,29.3935,36.410458,2.0,6.9899354
20170819 20:00:00,28.9935,34.933002,0.0,10.739832
20170819 21:00:00,28.4935,34.421436,0.0,10.587918
20170819 22:00:00,28.293499,33.778492,0.0,12.682018
20170819 23:00:00,28.2435,33.79053,0.0,13.441071
20170820 00:00:00,28.3435,33.911648,0.0,14.494192
20170820 01:00:00,28.2435,34.007008,0.0,13.397612
20170820 02:00:00,28.043499,34.339832,0.0,9.746631
20170820 03:00:00,27.543499,34.442875,0.0,5.8603754
20170820 04:00:00,27.4435,35.115746,0.1,0.8049845
20170820 05:00:00,27.1935,34.461056,0.4,3.8268526
20170820 06:00:00,27.1435,33.744736,0.1,8.39657
20170820 07:00:00,27.6935,34.74525,0.0,6.0347
20170820 08:00:00,27.2435,33.671707,0.0,3.219938
20170820 09:00:00,28.2435,34.6032,3.3,5.0528407
20170820 10:00:00,28.6435,35.31026,0.9,4.1046314
20170820 11:00:00,28.6435,35.01762,2.1,5.4119864
20170820 12:00:00,28.6935,34.396263,0.9,8.404285
20170820 13:00:00,28.1435,33.653805,0.1,8.373386
20170820 14:00:00,29.7435,35.824795,0.2,12.0694
20170820 15:00:00,28.4435,34.020206,4.9,10.1887
20170820 16:00:00,29.043499,34.831486,0.4,10.829959
20170820 17:00:00,28.9435,33.751682,2.7,11.841756
20170820 18:00:00,25.9435,31.251991,5.0,8.225035
20170820 19:00:00,25.8935,31.423943,0.1,7.145796
20170820 20:00:00,26.4435,32.525684,0.0,6.28713
20170820 21:00:00,25.8435,32.211567,0.0,4.1046314
20170820 22:00:00,25.8935,32.45004,0.0,2.8116899
20170820 23:00:00,25.6935,31.98085,0.0,3.9763298
20170821 00:00:00,25.4935,31.562286,0.0,4.3498964
20170821 01:00:00,25.2435,31.21505,0.0,4.3498964
20170821 02:00:00,24.8435,30.849957,0.0,3.671294
20170821 03:00:00,24.543499,30.318783,0.0,4.379589
20170821 04:00:00,24.3435,29.929096,0.0,4.379589
20170821 05:00:00,24.1435,29.823067,0.2,2.8799999
20170821 06:00:00,24.1435,29.539692,0.4,4.6102495
20170821 07:00:00,25.293499,31.313091,0.4,1.609969
20170821 08:00:00,28.043499,34.452797,0.0,4.0249224
20170821 09:00:00,29.1935,35.8446,0.0,2.8116899
20170821 10:00:00,30.0935,37.197716,0.1,4.6800003
20170821 11:00:00,30.3935,37.31375,0.2,7.491114
20170821 12:00:00,28.7435,35.21042,5.2,8.209263
20170821 13:00:00,29.6935,36.10562,0.2,4.2136917
20170821 14:00:00,30.293499,36.4258,0.0,7.92
20170821 15:00:00,29.543499,35.063713,0.6,8.287822
20170821 16:00:00,29.3935,35.131283,0.1,10.464797
20170821 17:00:00,27.9435,33.352947,0.6,8.39657
20170821 18:00:00,27.6435,33.869434,0.0,4.829907
20170821 19:00:00,27.4435,33.82839,0.0,6.28713
20170821 20:00:00,27.793499,33.920483,0.0,9.47012
20170821 21:00:00,27.6435,34.027203,0.0,8.669949
20170821 22:00:00,27.3935,33.773956,0.0,9.178235
20170821 23:00:00,27.293499,33.62553,0.0,9.028754
20170822 00:00:00,26.9935,33.148148,0.0,9.290511
20170822 01:00:00,26.6435,33.048836,0.0,7.10031
20170822 02:00:00,26.3935,32.620407,0.0,8.089993
20170822 03:00:00,26.3435,32.45365,0.0,8.654986
20170822 04:00:00,26.4935,32.142628,0.0,12.287555
20170822 05:00:00,26.043499,31.107529,0.0,11.457958
20170822 06:00:00,25.8935,31.481724,0.0,8.0899935
20170822 07:00:00,27.543499,33.399372,0.0,10.383987
20170822 08:00:00,29.3935,34.972412,0.1,13.684735
20170822 09:00:00,30.2435,34.964886,0.1,18.837324
20170822 10:00:00,31.1935,36.019207,0.1,18.584509
20170822 11:00:00,31.9435,37.200916,0.2,19.602652
20170822 12:00:00,31.9435,37.59113,0.9,20.633371
20170822 13:00:00,31.8435,36.765354,1.1,21.479664
20170822 14:00:00,31.543499,35.957348,0.3,24.29133
20170822 15:00:00,31.293499,35.180973,0.0,25.076267
20170822 16:00:00,30.7435,34.633854,0.0,24.29133
20170822 17:00:00,29.9935,34.405712,0.1,21.437386
20170822 18:00:00,29.1435,34.36874,0.0,17.0763
20170822 19:00:00,28.3435,33.449272,0.0,16.704155
20170822 20:00:00,28.2435,34.053673,0.0,12.594856
20170822 21:00:00,28.1935,33.675884,0.0,14.84318
20170822 22:00:00,28.0935,33.399307,0.0,16.055355
20170822 23:00:00,27.9935,33.25014,0.0,15.9134655
20170823 00:00:00,27.8435,32.977306,0.0,16.279802
20170823 01:00:00,27.7435,32.832413,0.0,15.876775
20170823 02:00:00,27.6935,32.669487,0.0,16.179987
20170823 03:00:00,27.5935,32.831223,0.0,14.386494
20170823 04:00:00,27.4935,32.70745,0.0,14.081477
20170823 05:00:00,27.4435,32.534763,0.0,14.689588
20170823 06:00:00,27.543499,32.62948,0.0,15.192682
20170823 07:00:00,28.7435,33.89096,0.0,17.373497
20170823 08:00:00,29.9935,34.64247,0.0,20.774214
20170823 09:00:00,30.793499,35.133385,0.0,22.881958
20170823 10:00:00,31.6435,36.119473,0.0,22.59699
20170823 11:00:00,32.2935,37.355797,0.1,22.884789
20170823 12:00:00,32.4935,37.271088,0.1,24.826952
20170823 13:00:00,32.5435,37.115936,0.0,24.826952
20170823 14:00:00,32.5935,36.989388,0.0,24.821732
20170823 15:00:00,32.3435,36.284668,0.0,25.620771
20170823 16:00:00,31.793499,35.479774,0.0,25.20257
20170823 17:00:00,30.9935,35.30165,0.0,21.897945
20170823 18:00:00,29.8435,34.458103,0.0,19.813087
20170823 19:00:00,29.0935,33.44199,0.0,19.995398
20170823 20:00:00,28.8435,33.807114,0.0,16.485485
20170823 21:00:00,28.6935,33.349686,0.0,18.359999
20170823 22:00:00,28.4935,33.132088,0.0,19.191748
20170823 23:00:00,28.293499,32.85936,0.0,19.930477
20170824 00:00:00,28.0935,32.524086,0.0,20.150354
20170824 01:00:00,27.8935,32.22501,0.0,21.068459
20170824 02:00:00,27.7435,32.219044,0.0,20.082708
20170824 03:00:00,27.6435,32.216415,0.0,18.709612
20170824 04:00:00,27.543499,32.323376,0.0,17.057314
20170824 05:00:00,27.4435,32.278164,0.0,16.215992
20170824 06:00:00,27.6435,32.582695,0.0,15.496736
20170824 07:00:00,28.793499,34.079437,0.0,14.512064
20170824 08:00:00,29.9435,34.933308,0.0,16.055353
20170824 09:00:00,31.043499,35.69747,0.0,17.873556
20170824 10:00:00,32.0935,37.460915,0.0,17.974781
20170824 11:00:00,33.0935,39.188663,0.0,18.335276
20170824 12:00:00,33.9435,40.314484,0.1,17.709658
20170824 13:00:00,34.0435,39.816406,0.1,16.055353
20170824 14:00:00,33.9435,39.457924,0.1,13.684735
20170824 15:00:00,33.7935,39.338676,0.1,11.720751
20170824 16:00:00,32.5435,38.684414,0.1,7.42159
20170824 17:00:00,32.4935,38.912876,0.0,7.6367526
20170824 18:00:00,31.7435,39.16251,0.0,4.6938252
20170824 19:00:00,30.4435,38.2032,0.0,5.1544156
20170824 20:00:00,29.0935,35.192223,0.0,9.885262
20170824 21:00:00,29.0935,36.59925,0.6,2.9024127
20170824 22:00:00,28.793499,36.116238,0.0,3.671294
20170824 23:00:00,28.043499,34.28226,0.0,9.178235
20170825 00:00:00,27.9435,33.781124,0.0,9.565437
20170825 01:00:00,27.4935,33.49686,2.3,7.968939
20170825 02:00:00,27.543499,34.13001,0.0,7.2805495
20170825 03:00:00,27.293499,34.12274,0.0,5.8603754
20170825 04:00:00,27.1435,33.940716,0.0,5.6002855
20170825 05:00:00,26.9935,33.46441,0.0,6.4096174
20170825 06:00:00,27.3435,33.79625,0.0,5.5887027
20170825 07:00:00,28.793499,35.58162,0.0,6.849467
20170825 08:00:00,30.3435,37.718895,0.1,7.2805495
20170825 09:00:00,31.8935,38.788033,0.0,8.287822
20170825 10:00:00,31.8435,37.214565,2.8,12.979984
20170825 11:00:00,32.1935,38.826763,0.1,9.957108
20170825 12:00:00,32.7935,40.723434,0.2,7.4128532
20170825 13:00:00,32.1435,40.089264,0.9,7.9932976
20170825 14:00:00,30.9935,38.855507,1.3,1.8
20170825 15:00:00,31.1435,38.47964,0.3,1.609969
20170825 16:00:00,28.793499,34.55777,2.1,9.360001
20170825 17:00:00,28.6435,34.612587,0.0,8.654986
20170825 18:00:00,28.543499,35.089973,0.0,5.3999996
20170825 19:00:00,27.8935,34.60948,0.0,5.1919937
20170825 20:00:00,27.8435,34.449093,0.1,7.145796
20170825 21:00:00,27.5935,34.029575,0.0,6.8777895
20170825 22:00:00,27.3935,34.002853,0.0,5.692099
20170825 23:00:00,26.4435,32.238716,0.0,8.714677
20170826 00:00:00,26.293499,32.235542,0.5,6.792466
20170826 01:00:00,26.1435,32.15798,0.6,6.297428
20170826 02:00:00,25.6935,31.45708,2.5,5.771239
20170826 03:00:00,25.793499,31.484558,0.2,6.489992
20170826 04:00:00,25.2435,29.182064,0.3,15.021105
20170826 05:00:00,24.6435,28.504822,0.0,12.413477
20170826 06:00:00,25.1435,29.39664,0.0,11.592894
20170826 07:00:00,25.4935,29.287193,0.0,14.529915
20170826 08:00:00,26.4435,28.593632,0.0,22.90743
20170826 09:00:00,26.3935,28.571892,0.7,19.161337
20170826 10:00:00,25.8935,27.050768,0.6,20.969805
20170826 11:00:00,26.2435,26.503826,0.5,22.79684
20170826 12:00:00,26.6935,26.655458,0.4,22.545315
20170826 13:00:00,27.5935,27.901466,0.2,20.326454
20170826 14:00:00,27.6435,28.162247,0.0,19.855558
20170826 15:00:00,27.8435,28.120274,0.0,20.056877
20170826 16:00:00,27.8435,28.92575,0.0,17.81909
20170826 17:00:00,27.4435,30.426945,0.0,11.542478
20170826 18:00:00,26.3935,29.6344,0.1,13.237039
20170826 19:00:00,26.1435,29.196686,0.0,13.5515
20170826 20:00:00,23.9935,26.264969,0.0,14.973576
20170826 21:00:00,24.543499,27.207306,0.1,12.6462
20170826 22:00:00,25.3435,28.26215,0.1,12.758432
20170826 23:00:00,25.9935,29.158539,0.0,11.252519
20170827 00:00:00,25.7435,28.998837,0.0,10.446206
20170827 01:00:00,25.4435,28.807003,0.0,10.086427
20170827 02:00:00,25.293499,28.814713,0.0,9.3876505
20170827 03:00:00,25.2435,28.908138,0.0,9.3669195
20170827 04:00:00,25.3935,29.254555,0.0,9.3876505
20170827 05:00:00,25.543499,29.499802,0.0,9.726665
20170827 06:00:00,26.043499,30.294693,0.0,9.726665
20170827 07:00:00,27.0935,31.826046,0.0,8.707238
20170827 08:00:00,27.9935,32.657196,0.0,7.289444
20170827 09:00:00,28.8435,33.28607,0.0,10.464797
20170827 10:00:00,29.8935,34.4466,0.1,11.183201
20170827 11:00:00,30.8935,36.202507,0.2,9.957108
20170827 12:00:00,31.2435,36.523693,0.1,10.464797
20170827 13:00:00,31.3435,36.230446,0.1,10.739832
20170827 14:00:00,31.543499,35.9599,0.0,11.457958
20170827 15:00:00,31.4935,36.046597,0.0,11.808878
20170827 16:00:00,31.4435,35.82928,0.0,12.096214
20170827 17:00:00,30.2435,35.07195,0.0,13.246826
20170827 18:00:00,28.7435,34.33948,0.0,11.212135
20170827 19:00:00,27.3435,32.95585,0.0,10.1887
20170827 20:00:00,26.9935,32.595436,0.0,10.495713
20170827 21:00:00,26.8435,32.342697,0.0,10.739832
20170827 22:00:00,26.8435,32.220444,0.0,11.808878
20170827 23:00:00,26.9435,32.21849,0.0,13.202726
20170828 00:00:00,26.9935,32.13569,0.0,14.345898
20170828 01:00:00,27.043499,32.29011,0.0,14.332341
20170828 02:00:00,27.043499,32.23151,0.0,13.797912
20170828 03:00:00,26.793499,31.994656,0.0,12.324414
20170828 04:00:00,26.4435,31.62777,0.0,10.853866
20170828 05:00:00,26.1435,31.244705,0.0,10.086427
20170828 06:00:00,26.3935,31.791672,0.0,9.3876505
20170828 07:00:00,27.9435,33.67209,0.0,10.08
20170828 08:00:00,29.543499,34.900272,0.0,12.144331
20170828 09:00:00,30.8435,36.023952,0.0,13.1041975
20170828 10:00:00,31.9435,38.05365,0.0,12.43434
20170828 11:00:00,32.8935,39.919453,0.0,11.592895
20170828 12:00:00,33.4935,41.09384,0.0,10.1887
20170828 13:00:00,33.9435,41.297127,0.0,7.653705
20170828 14:00:00,34.1435,40.797207,0.0,5.6002855
20170828 15:00:00,34.1935,40.167343,0.0,5.1919937
